sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
29,50000000,0058FFCA,FFFD03CD,FFFD0000,012C01F4,00000000,50004E20,200074E4,A004E0DD,00000000,0000001D
30,50000000,0058FFCA,FFFE03CD,FFFCFFFD,012C01F4,00000000,52004E20,20007510,A004E0DE,00000000,0000001E
31,50000000,0058FFCB,FFFF03CE,FFFCFFFC,012C01F4,00000000,50004E20,20007537,A004E0DF,00000000,0000001F
32,50000000,0057FFCC,000203CF,FFFDFFFC,012C01F4,00000000,4C004E20,20007553,A004E0DE,00000000,00000020
33,50000000,0055FFCE,000303D1,FFFFFFFE,012C01F4,00000000,48004E20,20007560,A004E0DC,00000000,00000021
34,50000000,0053FFCF,000403D2,00000000,012C01F4,00000000,48004E20,2000755E,A004E0DB,00000000,00000022
35,50000000,0052FFD0,000403D2,00020002,012C01F4,00000000,4A004E20,2000754E,A004E0D9,00000000,00000023
36,50000000,0052FFD0,000303D2,00030003,012C01F4,00000000,4E004E20,20007533,A004E0DA,00000000,00000024
37,50000000,0054FFCF,000003D1,00030002,012C01F4,00000000,52004E20,20007511,A004E0DB,00000000,00000025
38,50000000,0056FFCD,FFFE03D0,00020000,012C01F4,00000000,52004E20,200074ED,A004E0DD,00000000,00000026
39,50000000,0057FFCB,FFFD03CE,0000FFFE,012C01F4,00000000,50004E20,200074CD,A004E0DF,00000000,00000027
40,50000000,0058FFCA,FFFC03CD,FFFEFFFD,012C01F4,00000000,4E004E20,200074B4,A004E0DF,00000000,00000028
41,50000000,0057FFCA,FFFD03CD,FFFDFFFE,012C01F4,00000000,4A004E20,200074A8,A004E0DD,00000000,00000029
42,50000000,0055FFCB,FFFF03CD,FFFC0000,012C01F4,00000000,4A004E20,200074A9,A004E0DB,00000000,0000002A
43,50000000,0054FFCD,000103CE,FFFC0003,012C01F4,00000000,4C004E20,200074B8,A004E0DA,00000000,0000002B
44,50000000,0053FFCE,000203CF,FFFD0004,012C01F4,00000000,4C004E20,200074D1,A004E0DB,00000000,0000002C
45,50000000,0053FFCF,000303D1,FFFF0004,012C01F4,00000000,4E004E20,200074EE,A004E0DE,00000000,0000002D
46,50000000,0054FFCF,000203D2,00010002,012C01F4,00000000,4E004E20,20007508,A004E0E0,00000000,0000002E
47,50000000,0056FFCE,000003D3,00020000,012C01F4,00000000,4C004E20,2000751A,A004E0E1,00000000,0000002F
48,50000000,0058FFCD,FFFE03D3,0004FFFD,012C01F4,00000000,4C004E20,20007520,A004E0E0,00000000,00000030
49,50000000,0059FFCB,FFFC03D2,0004FFFD,012C01F4,00000000,4A004E20,20007516,A004E0DD,00000000,00000031
50,50000000,0059FFCA,FFFC03D0,0004FFFE,012C01F4,00000000,4A004E20,200074FF,A004E0DA,00000000,00000032
51,50000000,0057FFC9,FFFC03CF,00030000,012C01F4,00000000,4A004E20,200074DE,A004E0D9,00000000,00000033
52,50000000,0056FFCA,FFFE03CE,00010002,012C01F4,00000000,4A004E20,200074B7,A004E0DA,00000000,00000034
53,50000000,0054FFCB,000003CE,FFFF0003,012C01F4,00000000,4E004E20,20007490,A004E0DD,00000000,00000035
54,50000000,0053FFCD,000203CE,FFFE0002,012C01F4,00000000,50004E20,2000746C,A004E0DF,00000000,00000036
55,50000000,0053FFCE,000403CF,FFFD0000,012C01F4,00000000,52004E20,20007451,A004E0DF,00000000,00000037
56,50000000,0055FFCF,000403D1,FFFDFFFD,012C01F4,00000000,52004E20,20007442,A004E0DE,00000000,00000038
57,50000000,0056FFCF,000303D2,FFFEFFFC,012C01F4,00000000,50004E20,20007443,A004E0DB,00000000,00000039
58,50000000,0058FFCE,000103D3,0000FFFC,012C01F4,00000000,4C004E20,20007454,A004E0D9,00000000,0000003A
59,50000000,0058FFCD,FFFF03D3,0002FFFE,012C01F4,00000000,4A004E20,20007472,A004E0D9,00000000,0000003B
60,50000000,0057FFCB,FFFE03D3,00030000,012C01F4,00000000,4A004E20,20007499,A004E0DB,00000000,0000003C
