sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
24,50000000,02ED0006,000703D4,01F8FFFD,00000000,00170CDF,50004E20,2000747C,A004E0DF,00000710,00000018
25,50000000,02EC0008,000A03D7,01F8FFFE,00000000,00170D6E,48004E20,20007474,A004E0DE,00000710,00000019
26,50000000,02EC0009,000B03D8,01F60000,00000000,00170DFD,46004E20,2000747C,A004E0DD,00000710,0000001A
27,50000000,02ED000A,000A03D8,01F40004,00000000,00170E8C,46004E20,20007494,A004E0DC,00000710,0000001B
28,50000000,02EF0008,000803D6,01F20006,00000000,00170F1B,4A004E20,200074B7,A004E0DC,00000710,0000001C
29,50000000,02F00006,000503D4,01F10006,00000000,00170FAB,50004E20,200074E4,A004E0DD,00000710,0000001D
30,50000000,02F10003,000303D1,01F00004,00000000,0017103A,52004E20,20007510,A004E0DE,00000710,0000001E
31,50000000,02F10001,000203CF,01F0FFFF,00000000,001710C9,50004E20,20007537,A004E0DF,00000710,0000001F
32,50000000,02EF0000,000303CE,01F1FFFB,00000000,00171158,4C004E20,20007553,A004E0DE,00000710,00000020
33,50000000,02ED0002,000703CF,01F3FFF9,00000000,001711E8,48004E20,20007560,A004E0DC,00000710,00000021
34,50000000,02EC0004,000B03D1,01F4FFF9,00000000,00171277,48004E20,2000755E,A004E0DB,00000710,00000022
35,50000000,02EB0008,000F03D3,01F6FFFB,00000000,00171306,4A004E20,2000754E,A004E0D9,00000710,00000023
36,50000000,02EB000B,001203D5,01F7FFFE,00000000,00171395,4E004E20,20007533,A004E0DA,00000710,00000024
37,50000000,02EC000D,001203D6,01F70001,00000000,00171425,52004E20,20007511,A004E0DB,00000710,00000025
38,50000000,02EE000D,001103D6,01F60000,00000000,001714B4,52004E20,200074ED,A004E0DD,00000710,00000026
39,50000000,02F0000C,000D03D4,01F4FFFE,00000000,00171543,50004E20,200074CD,A004E0DF,00000710,00000027
40,50000000,02F0000A,000A03D1,01F2FFFB,00000000,001715D2,4E004E20,200074B4,A004E0DF,00000710,00000028
41,50000000,02EF0008,000703CD,01F1FFF9,00000000,00171662,4A004E20,200074A8,A004E0DD,00000710,00000029
42,50000000,02EE0006,000603CA,01F0FFF9,00000000,001716F1,4A004E20,200074A9,A004E0DB,00000710,0000002A
43,50000000,02EC0006,000703C8,01F0FFFB,00000000,00171780,4C004E20,200074B8,A004E0DA,00000710,0000002B
44,50000000,02EB0008,000A03C8,01F10000,00000000,0017180F,4C004E20,200074D1,A004E0DB,00000710,0000002C
45,50000000,02EB000A,000C03C9,01F30004,00000000,0017189F,4E004E20,200074EE,A004E0DE,00000710,0000002D
46,50000000,02EC000C,000E03CB,01F50006,00000000,0017192E,4E004E20,20007508,A004E0E0,00000710,0000002E
47,50000000,02EE000E,000E03CE,01F60006,00000000,001719BD,4C004E20,2000751A,A004E0E1,00000710,0000002F
48,50000000,02F0000E,000C03D1,01F80003,00000000,00171A4C,4C004E20,20007520,A004E0E0,00000710,00000030
49,50000000,02F1000C,000903D2,01F80000,00000000,00171ADB,4A004E20,20007516,A004E0DD,00000710,00000031
50,50000000,02F10009,000503D3,01F8FFFE,00000000,00171B6B,4A004E20,200074FF,A004E0DA,00000710,00000032
51,50000000,02F00006,000103D2,01F7FFFD,00000000,00171BFA,4A004E20,200074DE,A004E0D9,00000710,00000033
52,50000000,02EE0003,FFFF03D0,01F5FFFF,00000000,00171C89,4A004E20,200074B7,A004E0DA,00000710,00000034
53,50000000,02ED0001,FFFF03CE,01F30002,00000000,00171D18,4E004E20,20007490,A004E0DD,00000710,00000035
54,50000000,02EC0001,000203CC,01F20004,00000000,00171DA8,50004E20,2000746C,A004E0DF,00000710,00000036
55,50000000,02EC0003,000503CC,01F10004,00000000,00171E37,52004E20,20007451,A004E0DF,00000710,00000037
56,50000000,02ED0005,000903CD,01F10002,00000000,00171EC6,52004E20,20007442,A004E0DE,00000710,00000038
57,50000000,02EF0008,000C03CF,01F2FFFE,00000000,00171F55,50004E20,20007443,A004E0DB,00000710,00000039
58,50000000,02F00009,000D03D2,01F4FFF9,00000000,00171FE5,4C004E20,20007454,A004E0D9,00000710,0000003A
59,50000000,02F10009,000B03D5,01F6FFF7,00000000,00172074,4A004E20,20007472,A004E0D9,00000710,0000003B
60,50000000,02F00008,000903D8,01F7FFF8,00000000,00172103,4A004E20,20007499,A004E0DB,00000710,0000003C
