sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
29,50000000,00030006,000503D4,00000006,00000000,001F0000,C47D1068,200074E4,A004E7B1,00000420,0000001D
30,50000000,00060003,000303D1,FFFC0004,00000000,001F0000,C07D1004,20007510,A004E7B1,00000420,0000001E
31,50000000,00090001,000203CF,FFF8FFFF,00000000,001F0000,BC7D0FA0,20007537,A004E7B1,00000420,0000001F
32,50000000,000A0000,000303CE,FFF6FFFB,00000000,001F0000,BA7D0F3C,20007553,A004E7B0,00000420,00000020
33,50000000,000A0002,000703CF,FFF4FFF9,00000000,001F0000,BA7D0ED8,20007560,A004E7AE,00000420,00000021
34,50000000,00070004,000B03D1,FFF5FFF9,00000000,001F0000,BE7D0E74,2000755E,A004E7AE,00000420,00000022
35,50000000,00040008,000F03D3,FFF7FFFB,00000000,001F0000,C07D0E10,2000754E,A004E7AF,00000420,00000023
36,50000000,0001000B,001203D5,FFF9FFFE,00000000,001F0000,C27D0DAC,20007533,A004E7B0,00000420,00000024
37,50000000,0000000D,001203D6,FFFC0001,00000000,001F0000,C27D0D48,20007511,A004E7B2,00000420,00000025
38,50000000,0000000D,001103D6,FFFD0000,00000000,001F0000,BE7D0CE4,200074ED,A004E7B2,00000420,00000026
39,50000000,0001000C,000D03D4,FFFEFFFE,00000000,001F0000,BC7D0C80,200074CD,A004E7B1,00000420,00000027
40,50000000,0003000A,000A03D1,FFFCFFFB,00000000,001F0000,BA7D0C1C,200074B4,A004E7B0,00000420,00000028
41,50000000,00050008,000703CD,FFF9FFF9,00000000,001F0000,BA7D0BB8,200074A8,A004E7AE,00000420,00000029
42,50000000,00050006,000603CA,FFF5FFF9,00000000,001F0000,BE7D0B54,200074A9,A004E7AE,00000420,0000002A
43,50000000,00030006,000703C8,FFF1FFFB,00000000,001F0000,BE7D0AF0,200074B8,A004E7AF,00000420,0000002B
44,50000000,00010008,000A03C8,FFEF0000,00000000,001F0000,C07D0A8C,200074D1,A004E7B1,00000420,0000002C
45,50000000,FFFE000A,000C03C9,FFED0004,00000000,001F0000,C07D0A28,200074EE,A004E7B3,00000420,0000002D
46,50000000,FFFC000C,000E03CB,FFEE0006,00000000,001F0000,BE7D09C4,20007508,A004E7B2,00000420,0000002E
47,50000000,FFFC000E,000E03CE,FFF00006,00000000,001F0000,BE7D0960,2000751A,A004E7B1,00000420,0000002F
48,50000000,FFFF000E,000C03D1,FFF40003,00000000,001F0000,BE7D08FC,20007520,A004E7AF,00000420,00000030
49,50000000,0002000C,000903D2,FFF80000,00000000,001F0000,BC7D0898,20007516,A004E7AD,00000420,00000031
50,50000000,00050009,000503D3,FFFCFFFE,00000000,001F0000,BE7D0834,200074FF,A004E7AE,00000420,00000032
51,50000000,00070006,000103D2,FFFFFFFD,00000000,001F0000,BE7D07D0,200074DE,A004E7AF,00000420,00000033
52,50000000,00070003,FFFF03D0,0000FFFF,00000000,001F0000,BE7D076C,200074B7,A004E7B1,00000420,00000034
53,50000000,00060001,FFFF03CE,FFFF0002,00000000,001F0000,C07D0708,20007490,A004E7B3,00000420,00000035
54,50000000,00040001,000203CC,FFFD0004,00000000,001F0000,C07D06A4,2000746C,A004E7B2,00000420,00000036
55,50000000,00020003,000503CC,FFFA0004,00000000,001F0000,C07D0640,20007451,A004E7B0,00000420,00000037
56,50000000,00010005,000903CD,FFF80002,00000000,001F0000,BE7D05DC,20007442,A004E7AF,00000420,00000038
57,50000000,00020008,000C03CF,FFF6FFFE,00000000,001F0000,BC7D0578,20007443,A004E7AD,00000420,00000039
58,50000000,00050009,000D03D2,FFF6FFF9,00000000,001F0000,BC7D0514,20007454,A004E7AE,00000420,0000003A
59,50000000,00070009,000B03D5,FFF8FFF7,00000000,001F0000,BC7D04B0,20007472,A004E7B0,00000420,0000003B
60,50000000,00090008,000903D8,FFFBFFF8,00000000,001F0000,BE7D044C,20007499,A004E7B2,00000420,0000003C
