sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
46,50000000,FFFC000C,000E03CB,FFEE0006,00000000,00220000,4E004E20,20007508,A004E0E0,00000B20,0000002E
47,50000000,FFFC000E,000E03CE,FFF00006,00000000,00220000,4C004E20,2000751A,A004E0E1,00000B20,0000002F
48,50000000,FFFF000E,000C03D1,FFF40003,00000000,00220000,4C004E20,20007520,A004E0E0,00000B20,00000030
49,50000000,0002000C,000903D2,FFF80000,00000000,00220000,4A004E20,20007516,A004E0DD,00000B20,00000031
50,50000000,00050009,000503D3,FFFCFFFE,00000000,00220000,4A004E20,200074FF,A004E0DA,00000B20,00000032
51,50000000,00070006,000103D2,FFFFFFFD,00000000,00220000,4A004E20,200074DE,A004E0D9,00000B20,00000033
52,50000000,00070003,FFFF03D0,0000FFFF,00000000,00220000,4A004E20,200074B7,A004E0DA,00000B20,00000034
53,50000000,00060001,FFFF03CE,FFFF0002,00000000,00220000,4E004E20,20007490,A004E0DD,00000B20,00000035
54,50000000,00040001,000203CC,FFFD0004,00000000,00220000,50004E20,2000746C,A004E0DF,00000B20,00000036
55,50000000,00020003,000503CC,FFFA0004,00000000,00220000,52004E20,20007451,A004E0DF,00000B20,00000037
56,50000000,00010005,000903CD,FFF80002,00000000,00220000,52004E20,20007442,A004E0DE,00000B20,00000038
57,50000000,00020008,000C03CF,FFF6FFFE,00000000,00220000,50004E20,20007443,A004E0DB,00000B20,00000039
58,50000000,00050009,000D03D2,FFF6FFF9,00000000,00220000,4C004E20,20007454,A004E0D9,00000B20,0000003A
59,50000000,00070009,000B03D5,FFF8FFF7,00000000,00220000,4A004E20,20007472,A004E0D9,00000B20,0000003B
60,50000000,00090008,000903D8,FFFBFFF8,00000000,00220000,4A004E20,20007499,A004E0DB,00000B20,0000003C
